,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
861,,,,,,,,,,,,,,,,,,,,,,,,5d411b3e-5b4f-4cac-8c7a-45687edbdb3a,40,,,"[51.0, 24.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Domagoj Vida,Left Center Back,2,Croatia,['0f1da071-2f57-4193-b99e-df1b2364d0e9'],26,,,,,,,,,,,,,,,Croatia,00:00:26.240,Ball Receipt*,
862,,,,,,,,,,,,,,,,,,,,,,,,a28003a0-ec35-4abb-89c7-7eb5e061ff57,43,,,"[56.0, 33.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Luka Modrić,Right Center Midfield,2,Croatia,['597874a9-eae4-4593-968a-671d2b6b365a'],27,,,,,,,,,,,,,,,Croatia,00:00:27.920,Ball Receipt*,
863,,,,,,,,,,,,,,,,,,,,,,,,3e39f2b1-8346-45f1-a419-ba988fee0960,45,,,"[46.0, 30.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Domagoj Vida,Left Center Back,2,Croatia,['32b1c714-3efd-48d5-9b41-de7f35591856'],29,,,,,,,,,,,,,,,Croatia,00:00:29.000,Ball Receipt*,
864,,,,,,,,,,,,,,,,,,,,,,,,ef8132b3-a10e-468e-a0c5-49738b35a35e,48,,,"[53.0, 17.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,Left Center Midfield,2,Croatia,['353643c7-d92d-477e-9647-5bd41462a9ff'],30,,,,,,,,,,,,,,,Croatia,00:00:30.640,Ball Receipt*,
865,,,,,,,,,,,,,,,,,,,,,,,,2896490b-102e-49d8-a23e-8fa43fd652ee,52,,,"[37.0, 25.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Domagoj Vida,Left Center Back,2,Croatia,['d6a8b0f6-28fe-4d76-924f-1ca69a8a48fe'],33,,,,,,,,,,,,,,,Croatia,00:00:33.440,Ball Receipt*,
866,,,,,,,,,,,,,,,,,,,,,,,,15f22c8b-9d2f-4256-a3cd-35d7391cd2e0,55,,,"[35.0, 45.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Dejan Lovren,Right Center Back,2,Croatia,['dcf59025-fb40-4f3f-9fc5-2e5bc77a3f3f'],35,,,,,,,,,,,,,,,Croatia,00:00:35.480,Ball Receipt*,
867,,,,,,,,,,,,,,,,,,,,,,,,d98f59bd-34d9-46e8-8ce6-abb687858806,59,,,"[56.0, 15.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,Left Center Midfield,2,Croatia,"['505eb7ba-e1d6-4325-95f5-69959f840ecb', '8c2a8216-f64a-4681-af7a-ab33e6deec96']",40,,,,,,,,,,,,,,,Croatia,00:00:40.640,Ball Receipt*,True
868,,,,,,,,,,,,,,,,,,,,,,,,dac48b78-06ff-4621-8bb8-ede562c45997,62,,,"[69.0, 20.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Perišić,Left Wing,2,Croatia,['b1aeccda-8231-42ed-9545-9c66292c38e1'],42,,,,,,,,,,,,,,,Croatia,00:00:42.600,Ball Receipt*,
869,,,,,,,,,,,,,,,,,,,,,,,,380e5930-e955-4526-9fc4-ebaed34a8303,68,,,"[46.0, 61.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Throw In,"N""Golo Kanté",Left Defensive Midfield,3,France,"['95f14d96-c748-411a-ab65-e6de890e0651', 'cb987aea-8eff-494e-81e1-75a16facf32f']",56,,,,,,,,,,,,,,,France,00:00:56.147,Ball Receipt*,True
870,Incomplete,,,,,,,,,,,,,,,,,,,,,,,3cd35756-c5da-4263-8cce-0f627bcf729b,71,,,"[58.0, 68.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Pogba,Right Defensive Midfield,3,France,['80813884-4cf0-494d-aa5f-cd524a95d240'],59,,,,,,,,,,,,,,,France,00:00:59.187,Ball Receipt*,
871,,,,,,,,,,,,,,,,,,,,,,,,ada922c8-2c60-418a-977a-c1be90c00ad5,73,,,"[26.0, 27.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,Left Wing,3,France,['fdcd0ec9-822b-4d54-873d-ed9155e2580d'],0,,,,,,,,,,,,,,,Croatia,00:01:00.107,Ball Receipt*,
872,Incomplete,,,,,,,,,,,,,,,,,,,,,,,85c481d6-f1b2-4fa1-b71b-e783b3441e25,75,,,"[55.0, 11.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,3,France,['26df8a76-3a4e-435e-b6f3-aa941d69ea19'],0,,,,,,,,,,,,,,,Croatia,00:01:00.907,Ball Receipt*,
873,,,,,,,,,,,,,,,,,,,,,,,,021244ed-a8a3-47a5-87c3-412987d42cc4,80,,,"[65.0, 79.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,Right Midfield,3,France,"['6a2fe4f0-d5cf-4628-9752-fb57e2b35516', 'ad1b1510-9d80-486b-b8d1-1bfd9afbaaec']",2,,,,,,,,,,,,,,,France,00:01:02.507,Ball Receipt*,True
874,,,,,,,,,,,,,,,,,,,,,,,,c451b65c-24a5-4be3-ad64-00632a437b9b,86,,,"[26.0, 69.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,Right Center Back,4,France,"['503fd2d5-90b6-4bce-aef3-5cbb65c79d26', 'cbdbd46a-512b-4b73-b84a-7a9cd146d54d']",14,,,,,,,,,,,,,,,France,00:01:14.667,Ball Receipt*,True
875,,,,,,,,,,,,,,,,,,,,,,,,23a6cdc7-4c37-4833-a907-705dba6db745,88,,,"[8.0, 43.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Lloris,Goalkeeper,4,France,['246e34e4-e17f-4727-8c66-c025c9435353'],17,,,,,,,,,,,,,,,France,00:01:17.187,Ball Receipt*,
876,,,,,,,,,,,,,,,,,,,,,,,,73bf534e-2d55-41e0-b0b5-14ca40b148df,91,,,"[19.0, 29.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,Left Center Back,4,France,['6df42e96-2ed0-4621-9809-a1171bd8a571'],18,,,,,,,,,,,,,,,France,00:01:18.600,Ball Receipt*,
877,,,,,,,,,,,,,,,,,,,,,,,,d589857f-6cb7-487f-a45d-236192e1b930,99,,,"[56.0, 28.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Midfield,5,France,"['79652516-9e3c-4d14-aea4-80b9593c1969', 'fc5d2669-4755-4067-8442-5c9c3c1f2ded']",38,,,,,,,,,,,,,,,France,00:01:38.187,Ball Receipt*,True
878,,,,,,,,,,,,,,,,,,,,,,,,f44395fa-fd05-4f33-8c7c-bb5b4a4d83b3,102,,,"[39.0, 23.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,5,France,['2640d3ec-301b-4986-933a-232c06dfe356'],40,,,,,,,,,,,,,,,France,00:01:40.547,Ball Receipt*,
879,,,,,,,,,,,,,,,,,,,,,,,,f52dcb98-3cf6-488d-b19d-93ba721de7ca,105,,,"[69.0, 26.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,Left Center Forward,5,France,['ae49795d-e9d3-4fce-b196-103c5a62d5cb'],42,,,,,,,,,,,,,,,France,00:01:42.880,Ball Receipt*,
880,,,,,,,,,,,,,,,,,,,,,,,,fbad1923-3883-44ad-8b4c-14ba9ed23f58,107,,,"[65.0, 26.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Midfield,5,France,['dccb8943-d030-4eb0-8019-60788e19ae76'],43,,,,,,,,,,,,,,,France,00:01:43.439,Ball Receipt*,
881,,,,,,,,,,,,,,,,,,,,,,,,18b3d74d-7c49-446f-9c49-3abcad6ec4c1,109,,,"[61.0, 31.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,Left Center Forward,5,France,['39ca8d7a-2a51-4239-9b0d-ff23f69ea881'],45,,,,,,,,,,,,,,,France,00:01:45.440,Ball Receipt*,
882,,,,,,,,,,,,,,,,,,,,,,,,894e309a-35e5-421e-8eec-19051217f512,111,,,"[45.0, 48.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,Right Center Back,5,France,['466df2db-28d5-4964-bbe6-561f2e3707b8'],47,,,,,,,,,,,,,,,France,00:01:47.106,Ball Receipt*,
883,,,,,,,,,,,,,,,,,,,,,,,,ea093b02-5c79-4e4d-8fa7-9f44c70cf0c3,114,,,"[55.0, 66.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,5,France,['1ce09bac-90d4-4b7e-9b5b-a29ba36c0b42'],49,,,,,,,,,,,,,,,France,00:01:49.800,Ball Receipt*,
884,Incomplete,,,,,,,,,,,,,,,,,,,,,,,d0fb0e6f-d06f-4447-a8d7-92d4cf162ba4,117,,,"[100.0, 62.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,Right Center Forward,5,France,['7f217d18-90b1-4aa4-ac9d-d8b8f4160566'],53,,,,,,,,,,,,,,,France,00:01:53.867,Ball Receipt*,
885,,,,,,,,,,,,,,,,,,,,,,,,e76bf094-6c62-446f-92cc-b5fe404fd254,120,,,"[31.0, 4.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Strinić,Left Back,6,Croatia,"['3d13db55-9e99-48fd-8e67-a91c2da9f643', 'a92c9635-0333-4647-95b5-1672a45dab2b']",55,,,,,,,,,,,,,,,Croatia,00:01:55.587,Ball Receipt*,True
886,,,,,,,,,,,,,,,,,,,,,,,,f2c8c1c5-721b-4257-902d-6365e8908a86,126,,,"[40.0, 2.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Strinić,Left Back,7,Croatia,"['1a758637-e9a7-49ee-91bc-d655e509c701', 'e8c9adcb-5dbb-44dc-83bb-99b94cfadb28']",11,,,,,,,,,,,,,,,Croatia,00:02:11.080,Ball Receipt*,True
887,,,,,,,,,,,,,,,,,,,,,,,,45d50190-6ac4-497e-816e-98a606db1117,129,,,"[66.0, 4.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,Center Forward,7,Croatia,['a2a39c35-0257-47bc-95ed-860320da254f'],13,,,,,,,,,,,,,,,Croatia,00:02:13.067,Ball Receipt*,
888,,,,,,,,,,,,,,,,,,,,,,,,a72f8d87-3d07-430c-85f0-3118b3a1b864,132,,,"[68.0, 28.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,Right Wing,7,Croatia,"['9e3d4444-fedc-42dd-937e-c4f1595a5793', 'b3ddcfae-bf1c-4af9-a36c-c650fd785cf0']",14,,,,,,,,,,,,,,,Croatia,00:02:14.387,Ball Receipt*,True
889,Incomplete,,,,,,,,,,,,,,,,,,,,,,,46d0b49a-a4f6-4761-836e-19ae84922c95,141,,,"[62.0, 77.0]",8658,2,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Pavard,Right Back,8,France,"['05333f6b-2d8c-485c-a623-629c137227d6', '71c7bc4d-cba2-406b-907e-ee14b4c8ca6d']",45,,,,,,,,,,,,,,,France,00:02:45.027,Ball Receipt*,True
890,,,,,,,,,,,,,,,,,,,,,,,,aacf8180-69ef-4233-a8f1-7e603512ea64,150,,,"[114.0, 24.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Mandžukić,Center Forward,9,Croatia,['f9c00b1a-7fb9-417f-9cb8-14194df288b5'],17,,,,,,,,,,,,,,,Croatia,00:03:17.267,Ball Receipt*,
891,Incomplete,,,,,,,,,,,,,,,,,,,,,,,1b872aac-01c2-4854-aeea-58dca0e1be8f,152,,,"[106.0, 19.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,9,Croatia,['13912fc3-3aa9-4e53-adc3-8080ce62ffd7'],19,,,,,,,,,,,,,,,Croatia,00:03:19.787,Ball Receipt*,
892,,,,,,,,,,,,,,,,,,,,,,,,ffe6c0a6-0059-4125-a504-a7c67ab87128,155,,,"[46.0, 11.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Domagoj Vida,Left Center Back,10,Croatia,['0c09685d-8187-492e-a7e1-f711d85a5b44'],29,,,,,,,,,,,,,,,Croatia,00:03:29.600,Ball Receipt*,
893,,,,,,,,,,,,,,,,,,,,,,,,bcb84820-0a9f-4cee-a71b-7d76518721d7,158,,,"[57.0, 14.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,['8b86fcf5-c1cc-4c70-9cda-d7b28a82b877'],33,,,,,,,,,,,,,,,Croatia,00:03:33.680,Ball Receipt*,
894,,,,,,,,,,,,,,,,,,,,,,,,01347f04-fba1-468f-bb60-6d5815dc8098,161,,,"[68.0, 14.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,10,Croatia,['551a3981-baba-4925-9315-0b15033654d9'],35,,,,,,,,,,,,,,,Croatia,00:03:35.600,Ball Receipt*,
895,,,,,,,,,,,,,,,,,,,,,,,,c35512a2-e2a1-42fe-a165-2d3d248188cf,163,,,"[56.0, 11.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,['8079cde8-8501-4ca3-9b07-dfa350027591'],36,,,,,,,,,,,,,,,Croatia,00:03:36.400,Ball Receipt*,
896,,,,,,,,,,,,,,,,,,,,,,,,babd963f-25a4-4e5d-81fd-565f5449461c,166,,,"[44.0, 67.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,Right Center Back,10,Croatia,['50e06d83-5a60-4704-a5d8-60f76793f44a'],40,,,,,,,,,,,,,,,Croatia,00:03:40.160,Ball Receipt*,
897,,,,,,,,,,,,,,,,,,,,,,,,3e719135-1e65-4b94-83b8-f845e1e45902,169,,,"[46.0, 33.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Domagoj Vida,Left Center Back,10,Croatia,['432ad5d3-a6cc-4b8e-bdf6-4d49a5fc6564'],47,,,,,,,,,,,,,,,Croatia,00:03:47.960,Ball Receipt*,
898,,,,,,,,,,,,,,,,,,,,,,,,51314914-e7aa-44fc-aa17-08d32b3f4302,172,,,"[56.0, 20.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,10,Croatia,['de69a4cd-d097-4f0c-8f42-be34ad588a02'],49,,,,,,,,,,,,,,,Croatia,00:03:49.560,Ball Receipt*,
899,,,,,,,,,,,,,,,,,,,,,,,,6c479abe-0698-492d-ab53-3c3234666946,176,,,"[98.0, 77.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,Right Wing,10,Croatia,['7482e2a8-dbac-405c-8194-ab1a55b602bd'],54,,,,,,,,,,,,,,,Croatia,00:03:54.359,Ball Receipt*,
900,Incomplete,,,,,,,,,,,,,,,,,,,,,,,5bbc2515-f237-42ff-bf0b-fddd7bcb1ce1,180,,,"[103.0, 74.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,Right Back,10,Croatia,['3ada6012-c77e-4509-b8de-12ffd7d67d37'],56,,,,,,,,,,,,,,,Croatia,00:03:56.427,Ball Receipt*,
901,,,,,,,,,,,,,,,,,,,,,,,,334accc7-c127-4a24-922a-5a2cab852dba,186,,,"[120.0, 75.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,Right Back,10,Croatia,['5263df82-67a8-4ab4-8342-73403cc4da5c'],2,,,,,,,,,,,,,,,Croatia,00:04:02.160,Ball Receipt*,
902,Incomplete,,,,,,,,,,,,,,,,,,,,,,,3e9a5f04-2021-46c0-928b-e2622d6a0225,188,,,"[114.0, 42.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,10,Croatia,['a06fa1c4-1587-428d-9b9c-03291e11b780'],3,,,,,,,,,,,,,,,Croatia,00:04:03.187,Ball Receipt*,
903,,,,,,,,,,,,,,,,,,,,,,,,332a3ea0-c812-4a32-892f-15425e36df50,191,,,"[105.0, 77.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,Right Center Midfield,11,Croatia,['de6975ea-32b9-4384-b1e2-83802a47c1f7'],12,,,,,,,,,,,,,,,Croatia,00:04:12.720,Ball Receipt*,
904,,,,,,,,,,,,,,,,,,,,,,,,7b17a18a-d268-4c25-b336-44f44a21480e,194,,,"[110.0, 79.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,Right Back,11,Croatia,['c91a3504-37b0-4e97-9b69-8210a98581c0'],16,,,,,,,,,,,,,,,Croatia,00:04:16.040,Ball Receipt*,
905,,,,,,,,,,,,,,,,,,,,,,,,d18e76ce-6965-4106-9b52-799a2c6511da,200,,,"[8.0, 15.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,12,France,['3b48ec64-3587-4259-97e9-bf95ab2d6532'],19,,,,,,,,,,,,,,,France,00:04:19.787,Ball Receipt*,
906,,,,,,,,,,,,,,,,,,,,,,,,3f7aca33-2c60-400e-bf12-a132a657d52f,204,,,"[11.0, 3.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,Left Back,12,France,"['2c75767e-69c2-420a-b42e-5806f433b266', 'ac01ab20-a1a6-4b7f-bbb0-c05e645a5309']",21,,,,,,,,,,,,,,,France,00:04:21.307,Ball Receipt*,True
907,,,,,,,,,,,,,,,,,,,,,,,,fbd95a1c-1df7-4ea8-b63a-12095e8744a9,207,,,"[8.0, 13.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,12,France,['a81757a8-f68f-4a45-84fe-b5114f4e336d'],22,,,,,,,,,,,,,,,France,00:04:22.787,Ball Receipt*,
908,Incomplete,,,,,,,,,,,,,,,,,,,,,,,15b8c426-dd10-4e2b-9d90-3030d951fb3c,210,,,"[53.0, 22.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,Left Center Forward,12,France,['2425cc7a-5a35-42b6-ae80-461bd4675c19'],26,,,,,,,,,,,,,,,France,00:04:26.547,Ball Receipt*,
909,,,,,,,,,,,,,,,,,,,,,,,,d75f2a17-30e0-45a1-8aab-cd43a97db3c4,213,,,"[48.0, 66.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Domagoj Vida,Left Center Back,13,Croatia,['744e48b1-8eec-46ee-933b-e65850b8c19a'],29,,,,,,,,,,,,,,,Croatia,00:04:29.627,Ball Receipt*,
910,,,,,,,,,,,,,,,,,,,,,,,,dd35233e-70f8-49e0-9f1f-f5e89560b57e,215,,,"[9.0, 42.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Danijel Subašić,Goalkeeper,13,Croatia,['69877a0f-cea1-4d84-b958-a4d1322940bc'],32,,,,,,,,,,,,,,,Croatia,00:04:32.640,Ball Receipt*,
911,,,,,,,,,,,,,,,,,,,,,,,,4f7715b6-17aa-4e36-9ea3-24533d675e3f,218,,,"[21.0, 75.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,Right Center Back,13,Croatia,['1f67607b-32ae-49f7-b88d-bbf2913ba315'],35,,,,,,,,,,,,,,,Croatia,00:04:35.360,Ball Receipt*,
912,,,,,,,,,,,,,,,,,,,,,,,,2b0b7e1b-a485-437e-bb5c-09e43f8c14e4,221,,,"[31.0, 66.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,13,Croatia,['c46696eb-5ac4-45b2-a69b-fc8181227e73'],40,,,,,,,,,,,,,,,Croatia,00:04:40.440,Ball Receipt*,
913,,,,,,,,,,,,,,,,,,,,,,,,da72ebbe-8f79-4f72-9cca-dd4011afc674,224,,,"[42.0, 77.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,Right Center Midfield,13,Croatia,['846ffdfb-87d1-4370-9aef-002fbb944b51'],42,,,,,,,,,,,,,,,Croatia,00:04:42.840,Ball Receipt*,
914,,,,,,,,,,,,,,,,,,,,,,,,6db8a9f0-28f8-4306-9a21-5513a12761b2,227,,,"[90.0, 73.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,Center Forward,13,Croatia,['a766ddf9-5f5b-4f77-986e-53f64dc818cf'],46,,,,,,,,,,,,,,,Croatia,00:04:46.627,Ball Receipt*,
915,Incomplete,,,,,,,,,,,,,,,,,,,,,,,ab82a3cd-16bb-4dc1-9274-7c0a315bddb6,229,,,"[84.0, 72.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,Right Wing,13,Croatia,['90e2af0f-2534-4d76-9231-72218a4dc938'],48,,,,,,,,,,,,,,,Croatia,00:04:48.957,Ball Receipt*,
916,,,,,,,,,,,,,,,,,,,,,,,,98c5f949-7c14-4db5-bdb3-4880e5b7260c,235,,,"[14.0, 14.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,14,France,"['8df8ac5c-b430-43cf-b8ce-e529b21d0d5f', 'c7ca6f56-fe85-4081-9583-0dce8a982570']",54,,,,,,,,,,,,,,,France,00:04:54.107,Ball Receipt*,True
917,Incomplete,,,,,,,,,,,,,,,,,,,,,,,a9a7c8b3-c964-42ef-890c-9d1bd624349f,238,,,"[19.0, 3.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,14,France,['32ba4c5d-197a-4354-a2c6-0efc1eae252a'],55,,,,,,,,,,,,,,,France,00:04:55.120,Ball Receipt*,
918,,,,,,,,,,,,,,,,,,,,,,,,f1ddf1c0-18c6-4359-830b-abaf8f6dc627,241,,,"[15.0, 65.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,Right Center Back,15,France,['f54c8eed-2931-45e2-b41f-e52fe1906b09'],15,,,,,,,,,,,,,,,France,00:05:15.867,Ball Receipt*,
919,,,,,,,,,,,,,,,,,,,,,,,,0e2535e4-9f8d-47bc-9aa9-0cfebadd7a43,244,,,"[35.0, 55.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Pogba,Right Defensive Midfield,15,France,['83a5425f-db28-4807-8701-c989dadd3109'],19,,,,,,,,,,,,,,,France,00:05:19.227,Ball Receipt*,
920,,,,,,,,,,,,,,,,,,,,,,,,ed48ecde-d273-43e0-becc-fc3f93465267,248,,,"[26.0, 29.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,Left Center Back,15,France,['ad240dd5-78e0-4ab7-9ba5-c4ea2bf0a791'],21,,,,,,,,,,,,,,,France,00:05:21.507,Ball Receipt*,
921,,,,,,,,,,,,,,,,,,,,,,,,969f3a8a-d310-41c8-81e3-983ccde569b0,254,,,"[55.0, 12.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,16,France,['14f1d5b6-8188-4449-abf8-a3308a94c862'],45,,,,,,,,,,,,,,,France,00:05:45.707,Ball Receipt*,
922,,,,,,,,,,,,,,,,,,,,,,,,12fb823f-6939-4332-8753-51d452e4905b,256,,,"[47.0, 10.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,['7992dbfa-ae1b-4040-b2b5-acd82ba4d58a'],46,,,,,,,,,,,,,,,France,00:05:46.720,Ball Receipt*,
923,,,,,,,,,,,,,,,,,,,,,,,,8ba650b9-4a5e-4cb7-a1cf-9ab103bf154b,259,,,"[55.0, 10.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,16,France,['46c054d4-1e3a-4bc8-aa6c-d85d2f28aacb'],47,,,,,,,,,,,,,,,France,00:05:47.720,Ball Receipt*,
924,,,,,,,,,,,,,,,,,,,,,,,,23ddf6ad-fb13-49a2-b8db-b9e022777bef,262,,,"[45.0, 41.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,Right Defensive Midfield,16,France,['a57a43ff-ef6f-4e59-a95e-5b474fc98803'],50,,,,,,,,,,,,,,,France,00:05:50.427,Ball Receipt*,
925,,,,,,,,,,,,,,,,,,,,,,,,98df358f-baab-410e-a007-f895620225c9,265,,,"[60.0, 74.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Pavard,Right Back,16,France,['034c2483-ecc4-49dd-bb51-9aad959c023d'],55,,,,,,,,,,,,,,,France,00:05:55.267,Ball Receipt*,
926,,,,,,,,,,,,,,,,,,,,,,,,66e4375c-e543-4042-8da7-4ab644ccd81a,269,,,"[46.0, 64.0]",8658,5,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,Right Center Back,16,France,['fd9c2a3c-fe2d-4981-93a8-99cd9a482553'],58,,,,,,,,,,,,,,,France,00:05:58.147,Ball Receipt*,
927,,,,,,,,,,,,,,,,,,,,,,,,8cd19b16-ed6d-40c0-9f2a-7f3cf06fd0fc,273,,,"[41.0, 31.0]",8658,6,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,['d746674f-873e-4ee4-9028-19cb7e213e8b'],0,,,,,,,,,,,,,,,France,00:06:00.707,Ball Receipt*,
928,,,,,,,,,,,,,,,,,,,,,,,,1a4cb34e-866d-47f4-8221-ce319c8c0952,276,,,"[55.0, 5.0]",8658,6,,,,,,,,,,,,,,,,,,1,From Free Kick,Blaise Matuidi,Left Midfield,16,France,['8abbfe41-bc46-4282-9171-8657cd920181'],3,,,,,,,,,,,,,,,France,00:06:03.907,Ball Receipt*,
929,Incomplete,,,,,,,,,,,,,,,,,,,,,,,f27915e2-8294-411b-bc58-f8373a6e624e,280,,,"[94.0, 3.0]",8658,6,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Hernández Pi,Left Back,16,France,['36694505-65f2-402e-8563-73e9280e48f4'],7,,,,,,,,,,,,,,,France,00:06:07.947,Ball Receipt*,
