x,y,is_goal,period,Assisted,Zone,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,DirectFreekick,OwnGoal,OtherBodyPart,DirectCorner
79.6,29.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.3,69.6,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
97.1,44.8,False,FirstHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
95.8,44.2,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
79.2,58.1,False,FirstHalf,True,Center,True,,,True,,True,,,,True,,True,,,,,,,
90.9,30.8,False,FirstHalf,,Center,True,,True,,,,,,,,,True,,,,,,,
89.8,31.2,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
97.0,41.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
93.6,66.7,False,FirstHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
93.6,46.4,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
95.4,43.0,False,SecondHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
87.4,56.2,False,SecondHalf,True,Center,,,True,,,True,,,,,True,,,,,,,,
90.4,46.2,True,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
92.7,51.3,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
79.5,61.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
94.0,43.4,True,SecondHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
86.2,50.7,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
87.5,66.5,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
82.2,29.9,False,FirstHalf,True,Center,True,,True,,,,,,,,,True,,,,,,,
86.1,44.4,False,FirstHalf,,Center,,True,True,,,,,,,True,,,,,,,,,
86.5,53.4,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
94.1,71.0,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
90.6,42.3,True,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
79.4,74.2,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
80.6,33.3,False,SecondHalf,True,Center,True,,True,,,True,,,,,,True,,,,,,,
76.9,44.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
95.9,38.2,True,SecondHalf,True,Center,,True,,True,,True,,True,,True,,,,,,,,,
82.3,42.8,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
83.8,32.3,False,SecondHalf,,Center,True,,,True,,True,,,,True,True,,,,,,,,
69.7,50.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.2,35.7,False,SecondHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
82.4,51.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
76.0,45.8,False,FirstHalf,True,Center,True,,,True,,,,,,True,True,,,,,,,,
92.0,48.1,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
87.4,57.5,True,FirstHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
82.1,47.0,False,FirstHalf,True,Center,True,True,,True,,True,,True,,,,,,,,,,,
86.8,38.3,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
78.8,53.2,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
88.9,55.3,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
85.0,55.0,False,SecondHalf,True,Center,True,,,True,,,,True,,,True,,,True,,,,,
83.9,57.0,False,SecondHalf,,Center,,,True,,,True,,True,,,True,,,True,,,,,
84.4,58.2,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
37.4,40.7,False,FirstHalf,,Back,True,,,True,,True,,,,,True,,,,,,,,
80.7,54.2,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
84.3,55.9,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
96.8,39.4,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
89.5,51.2,False,FirstHalf,,Center,,,,,,True,True,,True,,,,,,,,,,
94.3,59.3,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,True,,,,
97.4,50.0,True,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
97.6,63.2,False,SecondHalf,True,Center,,,True,,,True,,,True,True,,,,,,,,,
94.6,45.8,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.5,36.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
88.8,45.5,True,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
81.6,71.1,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
93.6,62.2,False,SecondHalf,,Center,,True,,True,,True,,True,,,,,,True,,,,,
87.8,68.9,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
91.8,38.0,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
74.9,70.9,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
83.9,48.7,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
90.3,46.4,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
87.4,46.2,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
90.5,34.6,False,FirstHalf,,Center,,True,,True,,,,,,True,,,,,,,,,
89.9,36.2,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
81.8,46.6,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
97.6,44.0,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
97.1,47.2,True,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
81.2,48.0,True,SecondHalf,,Center,,,,True,True,True,,,,,,,,,,,,,
75.1,58.2,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
93.2,52.4,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
84.9,49.5,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
88.4,56.3,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
81.1,57.9,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
97.6,35.6,False,FirstHalf,,Center,,True,,True,,,,True,,,,,,True,,,,,
75.5,27.7,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
95.6,63.6,True,FirstHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,
89.3,55.0,False,FirstHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
88.1,43.3,False,FirstHalf,,Center,True,True,,True,,,,True,,,,,,,,,,,
92.6,57.0,False,FirstHalf,,Center,True,,,True,True,True,,,,True,,,,,,,,,
95.7,49.7,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
86.6,44.8,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
81.8,47.3,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
86.7,31.6,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
72.7,50.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.2,70.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.8,47.7,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
73.2,52.1,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,
86.4,44.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.9,38.3,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
88.8,45.6,False,FirstHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
89.5,53.1,False,FirstHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
94.5,58.7,False,FirstHalf,True,Center,,,,,,True,True,,,,True,,,,,,,,
89.6,45.2,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
92.6,58.3,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
73.8,71.4,False,FirstHalf,,Center,True,True,True,,,True,,,,,,,,,,,,,
86.8,54.9,True,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
79.5,56.8,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
75.5,62.9,False,SecondHalf,,Center,True,True,,True,,True,,,,,,,,,,,,,
96.1,49.2,False,SecondHalf,True,Center,,,,True,,True,,True,True,True,,,,,,,,,
94.5,49.4,False,SecondHalf,True,Center,,True,,True,,True,,True,,True,,,,,,,,,
93.3,45.0,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
86.2,50.0,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
78.0,43.2,False,SecondHalf,,Center,True,,,True,True,True,,,,True,,,,,,,,,
87.5,32.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.2,46.6,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
76.6,35.0,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
89.3,50.9,False,FirstHalf,True,Center,,,,True,,True,,,,True,True,,,,,,,,
77.1,68.1,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
90.2,54.5,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
75.9,42.1,False,FirstHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
81.1,37.0,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
96.8,27.3,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
77.8,48.5,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
75.9,46.9,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
92.6,55.8,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
77.7,39.1,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
81.8,34.0,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
79.6,55.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
77.5,33.5,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
97.9,38.5,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
93.6,42.2,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
87.9,41.1,True,SecondHalf,True,Center,,,,True,True,,,,,,,,,,,,,,
79.3,30.6,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
89.7,47.0,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
90.4,70.5,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
94.5,68.5,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
88.5,38.2,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
84.8,48.8,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
84.9,49.4,True,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
73.4,42.5,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
90.7,52.4,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
87.4,59.9,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
92.4,52.8,False,SecondHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
81.1,53.1,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
88.8,46.7,False,SecondHalf,,Center,,,True,,True,,,,,,,,,,,,,,
92.4,30.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
91.6,42.8,False,FirstHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
91.5,29.7,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
81.6,49.1,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
91.2,58.7,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
91.7,52.1,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
81.3,51.5,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
95.2,32.7,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
86.1,56.7,True,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
80.8,34.8,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
80.3,30.1,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.0,59.1,False,SecondHalf,,Center,,,,True,,,,,True,True,,,,,,,,,
94.6,48.5,True,FirstHalf,,Center,,True,,,,True,True,True,,,,,,,,,,,
77.0,39.2,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
78.3,56.5,False,FirstHalf,True,Center,,,True,,,True,,,True,,,,,,,,,,
92.1,49.7,False,FirstHalf,,Center,,,,True,,True,,True,True,,,,,,,,,,
83.2,52.9,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
86.8,64.4,False,FirstHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
83.7,55.2,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
81.2,52.1,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
92.3,30.7,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
90.9,43.8,False,FirstHalf,,Center,,,True,,True,True,,,,,,,,,,,,,
86.2,53.0,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
85.3,64.6,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
86.4,43.0,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
93.3,30.7,False,SecondHalf,,Center,True,,,True,,,,,,,True,,,,,,,,
81.9,28.5,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.8,65.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
88.6,66.2,False,FirstHalf,,Center,,True,True,,,,,,,,,,,,,,,,
81.5,67.4,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
97.9,58.7,False,FirstHalf,True,Center,,True,True,,,True,,True,,True,,,,,,,,,
92.5,32.8,False,FirstHalf,True,Center,,,,True,,True,,True,,,True,,,True,,,,,
95.1,48.0,True,FirstHalf,True,Center,,True,,,,True,,,,,,,,,,,,True,
79.0,64.6,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
74.7,41.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
81.3,61.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
89.2,47.4,False,SecondHalf,True,Center,,,,True,,True,,,,,,True,,,,,,,
90.3,54.6,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
87.7,48.1,False,SecondHalf,,Center,,True,True,,,True,,,,True,,,,,,,,,
87.1,67.2,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.2,31.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
93.6,46.0,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
72.1,53.8,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
84.1,63.9,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
78.5,51.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.0,60.9,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,True,,,,,
87.2,59.9,True,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
90.2,30.1,False,SecondHalf,True,Center,True,True,,True,,,,,,True,,,,,,,,,
83.4,45.2,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
79.0,29.8,False,FirstHalf,True,Center,True,,True,,True,,,,,,,,,,,,,,
81.2,63.0,False,FirstHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
95.6,54.8,False,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,True,,,,,
89.2,68.1,False,FirstHalf,True,Center,True,True,True,,,,,True,,,,,,,,,,,
71.6,71.6,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.7,64.4,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
80.9,53.2,False,SecondHalf,,Center,,,,True,True,,,,,,,,,,,,,,
91.8,47.0,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
87.0,50.9,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
73.8,49.7,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
85.5,17.8,False,SecondHalf,,Right,,,True,,,,,,,,,,,,,True,,,
96.0,40.1,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
87.5,68.1,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
73.4,34.8,True,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
86.2,69.8,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
89.9,48.9,True,FirstHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,
71.7,71.6,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
92.6,46.6,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
82.6,32.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
80.4,64.1,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
80.3,72.5,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
76.4,50.5,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
74.3,65.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.2,47.6,True,SecondHalf,True,Center,True,True,True,,,,,True,,,,,,,,,,,
71.3,43.2,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
89.0,30.9,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
92.0,65.4,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
81.9,48.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
90.9,70.7,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
91.1,40.7,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
79.3,38.7,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
87.4,63.8,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
70.3,47.9,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
93.1,64.0,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
92.8,35.6,False,SecondHalf,,Center,True,True,,True,,,,True,,,,,,True,,,,,
80.0,65.0,False,SecondHalf,,Center,True,,True,,True,,,,,True,,,,,,,,,
87.7,73.5,False,FirstHalf,,Center,,True,True,,,,,,,,,,,,,,,,
83.3,31.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
93.8,33.6,True,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
74.6,40.5,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
78.6,43.1,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,
81.5,65.9,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.7,40.7,False,SecondHalf,,Center,True,True,,True,,,,True,,,,,,True,,,,,
87.9,75.7,False,FirstHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
90.6,35.4,True,FirstHalf,True,Center,,,,True,,,,True,,,True,,,True,,,,,
87.6,42.4,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
92.6,66.2,False,FirstHalf,,Center,,,,True,True,,,,,,,,,,,,,,
90.3,27.7,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.5,46.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.3,51.1,False,SecondHalf,True,Center,,,True,,,True,,,,True,True,,,,,,,,
79.7,25.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
79.2,73.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
79.4,27.8,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
88.5,50.0,False,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
80.6,29.4,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.0,66.0,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
91.7,36.7,False,SecondHalf,,Center,,,True,,,True,,,,True,True,,,,,,,,
82.2,47.7,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
75.1,28.9,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
85.0,51.2,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
85.5,62.7,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
84.9,53.1,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
90.2,38.5,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
88.5,50.0,True,SecondHalf,,Center,,,True,,,,,True,,,,,True,,,,,,
77.2,71.4,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.6,53.4,False,FirstHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
88.4,57.9,False,FirstHalf,,Center,,,True,,True,True,,,,,,,,,,,,,
74.7,65.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
91.0,65.3,False,FirstHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
91.8,59.1,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
85.9,60.9,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
91.8,58.8,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
85.6,37.0,False,FirstHalf,,Center,,,,True,,True,,,,,True,,,,,,,,
92.1,52.8,True,FirstHalf,,Center,,,,,,True,True,True,,,True,,,,,,,,
95.3,57.8,False,FirstHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
94.9,48.1,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
74.6,44.2,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.1,37.3,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
81.9,57.8,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
83.1,45.2,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
95.9,38.3,False,FirstHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
88.7,53.6,True,FirstHalf,True,Center,,,,True,,True,,True,,True,True,,,,,,,,
81.5,43.9,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
93.2,70.8,False,FirstHalf,True,Center,True,,,True,True,True,,,,True,,,,,,,,,
90.4,63.3,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
89.5,49.4,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
89.1,53.4,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
89.6,57.7,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
91.5,54.2,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
74.3,42.1,False,FirstHalf,,Center,True,,True,,True,True,,,,,,,,,,,,,
85.9,46.8,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
74.9,23.7,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,
95.4,44.5,False,SecondHalf,True,Center,,,,True,,True,,True,,,,True,,,,,,,
85.5,65.4,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
94.3,70.5,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
91.1,33.8,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
80.9,36.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
78.6,27.0,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
86.1,49.3,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
66.7,43.7,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
74.0,55.8,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
90.7,58.8,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
52.1,33.9,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
85.9,30.3,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
95.3,72.0,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
87.4,51.5,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
97.3,41.9,True,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
86.7,53.9,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
87.5,25.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
79.1,61.3,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
91.1,40.4,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
90.4,42.2,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
80.8,39.9,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
83.4,37.0,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
75.4,62.0,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.5,41.6,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
86.1,32.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.4,43.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
92.2,71.4,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
89.9,59.8,False,FirstHalf,True,Center,,,,True,True,True,,,,True,,,,,,,,,
85.9,42.0,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
76.1,61.4,True,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
80.7,37.1,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
77.4,49.9,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
85.9,64.5,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
70.7,51.7,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
91.4,62.4,False,SecondHalf,,Center,,,,True,,,,,,,True,,,,,,,,
77.7,29.7,False,FirstHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
88.4,72.4,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
