minute,second,teamId,x,y,period,type,outcome,playerId,endX,endY
96,11,Villarreal,24.8,49.4,FirstPeriodOfExtraTime,Pass,Successful,3,41.4,59.1
96,13,Villarreal,41.4,59.1,FirstPeriodOfExtraTime,Pass,Successful,5,37,59.9
96,14,Villarreal,35.8,62,FirstPeriodOfExtraTime,BallRecovery,Successful,25,,
96,16,Villarreal,36.7,70.8,FirstPeriodOfExtraTime,Pass,Successful,25,43.8,95.4
96,19,Villarreal,44.1,95.4,FirstPeriodOfExtraTime,Pass,Successful,18,39,80.2
96,21,Villarreal,38,79.1,FirstPeriodOfExtraTime,Pass,Successful,25,38.3,65.7
96,23,Villarreal,38.2,64.2,FirstPeriodOfExtraTime,Pass,Successful,5,45.6,43.4
96,25,Villarreal,45.6,43.4,FirstPeriodOfExtraTime,Pass,Successful,19,56.1,5.8
96,28,Villarreal,56.1,5.8,FirstPeriodOfExtraTime,Pass,Successful,2,53.1,23.1
96,31,Villarreal,53.1,23.9,FirstPeriodOfExtraTime,Pass,Successful,19,41.8,36.7
96,35,Villarreal,41.9,39.1,FirstPeriodOfExtraTime,Pass,Successful,3,47.7,35.8
96,39,Villarreal,56.8,34.8,FirstPeriodOfExtraTime,Dispossessed,Successful,25,,
96,39,Manchester United,43.2,65.2,FirstPeriodOfExtraTime,Tackle,Successful,7,,
96,40,Manchester United,34.6,61.2,FirstPeriodOfExtraTime,BallRecovery,Successful,6,,
96,41,Manchester United,34.6,61.2,FirstPeriodOfExtraTime,Pass,Successful,6,39.6,40.9
96,42,Manchester United,39.6,40.9,FirstPeriodOfExtraTime,Pass,Successful,18,39.4,47.3
96,44,Villarreal,50.8,60,FirstPeriodOfExtraTime,Challenge,Unsuccessful,5,,
96,44,Manchester United,49.2,40,FirstPeriodOfExtraTime,TakeOn,Successful,39,,
96,45,Manchester United,54.5,36.1,FirstPeriodOfExtraTime,Pass,Unsuccessful,39,66.3,42.4
96,46,Villarreal,33.8,61.4,FirstPeriodOfExtraTime,Interception,Successful,18,,
96,48,Villarreal,32.2,70.5,FirstPeriodOfExtraTime,BallRecovery,Successful,4,,
96,49,Villarreal,32.8,73.2,FirstPeriodOfExtraTime,Pass,Successful,4,41.2,88.1
96,51,Villarreal,45.5,89.3,FirstPeriodOfExtraTime,Pass,Successful,23,54.9,72.3
96,55,Villarreal,48.3,68.5,FirstPeriodOfExtraTime,Pass,Successful,5,55.9,21.2
97,0,Villarreal,74.7,25.3,FirstPeriodOfExtraTime,Pass,Successful,2,77.5,13.8
97,9,Villarreal,70.3,16.5,FirstPeriodOfExtraTime,Pass,Successful,7,54.1,29.8
97,13,Villarreal,55.1,33.7,FirstPeriodOfExtraTime,Pass,Successful,3,52.3,58.5
97,16,Villarreal,52.9,58.8,FirstPeriodOfExtraTime,Pass,Successful,4,63.9,90.3
97,18,Villarreal,63.9,90.3,FirstPeriodOfExtraTime,Pass,Successful,18,79.2,90.5
97,22,Villarreal,76.7,88,FirstPeriodOfExtraTime,Pass,Successful,23,71.4,70.3
97,24,Villarreal,72,68.5,FirstPeriodOfExtraTime,Pass,Unsuccessful,5,96.8,33.9
97,26,Manchester United,4.2,66.7,FirstPeriodOfExtraTime,Aerial,Successful,23,,
97,26,Villarreal,95.8,33.3,FirstPeriodOfExtraTime,Aerial,Unsuccessful,7,,
97,27,Manchester United,5.4,67.4,FirstPeriodOfExtraTime,Clearance,Successful,23,5.3,68.8
97,27,Villarreal,96.8,33.9,FirstPeriodOfExtraTime,BallTouch,Successful,7,,
97,47,Manchester United,5.1,50.1,FirstPeriodOfExtraTime,Pass,Successful,1,7.9,67.8
97,50,Manchester United,7.9,67.8,FirstPeriodOfExtraTime,Pass,Successful,2,3.9,51.6
97,56,Manchester United,9,47.3,FirstPeriodOfExtraTime,Pass,Unsuccessful,1,35.9,88.1
97,59,Villarreal,65.2,5.5,FirstPeriodOfExtraTime,BallRecovery,Successful,19,,
98,2,Villarreal,69.2,7.6,FirstPeriodOfExtraTime,TakeOn,Successful,19,,
98,2,Manchester United,30.8,92.4,FirstPeriodOfExtraTime,Challenge,Unsuccessful,18,,
98,3,Villarreal,72.9,7,FirstPeriodOfExtraTime,Pass,Successful,19,75.6,15.5
98,5,Villarreal,74,11.4,FirstPeriodOfExtraTime,Pass,Successful,7,64,11.4
98,7,Villarreal,63.4,11.7,FirstPeriodOfExtraTime,Pass,Successful,25,67.3,38.3
98,13,Villarreal,64.9,36.7,FirstPeriodOfExtraTime,Pass,Successful,5,70.6,56.9
98,16,Villarreal,80,62.1,FirstPeriodOfExtraTime,Pass,Successful,23,87.2,74.5
98,18,Villarreal,92.2,73.2,FirstPeriodOfExtraTime,MissedShots,Successful,18,,
98,49,Manchester United,5.2,48.7,FirstPeriodOfExtraTime,Pass,Successful,1,5.7,64.6
98,52,Manchester United,3.9,56.1,FirstPeriodOfExtraTime,Pass,Successful,2,3.8,23.7
98,57,Manchester United,2.9,16.8,FirstPeriodOfExtraTime,Pass,Successful,3,7.3,2.3
99,3,Manchester United,4.2,6.7,FirstPeriodOfExtraTime,Pass,Unsuccessful,29,5.7,6.5
99,3,Villarreal,93.6,95.1,FirstPeriodOfExtraTime,BlockedPass,Successful,23,,
99,23,Manchester United,7.4,0,FirstPeriodOfExtraTime,Pass,Successful,29,25.5,4.6
99,24,Manchester United,25,3.4,FirstPeriodOfExtraTime,Dispossessed,Successful,6,,
99,25,Villarreal,75,96.6,FirstPeriodOfExtraTime,Tackle,Successful,19,,
99,26,Villarreal,76,93.3,FirstPeriodOfExtraTime,BallRecovery,Successful,19,,
99,26,Villarreal,76.7,91.8,FirstPeriodOfExtraTime,Pass,Successful,19,79.6,70.9
99,28,Villarreal,79.6,70.9,FirstPeriodOfExtraTime,Pass,Successful,7,86.4,73.5
99,29,Villarreal,85.9,71.4,FirstPeriodOfExtraTime,MissedShots,Successful,17,,
99,47,Manchester United,0,0,FirstPeriodOfExtraTime,SubstitutionOff,Successful,11,,
99,47,Manchester United,0,0,FirstPeriodOfExtraTime,SubstitutionOn,Successful,17,,
99,54,Manchester United,0,0,FirstPeriodOfExtraTime,FormationChange,Successful,,,
100,2,Manchester United,4.9,51.2,FirstPeriodOfExtraTime,Pass,Successful,1,7.9,70.9
100,2,Manchester United,7.9,70.9,FirstPeriodOfExtraTime,Pass,Successful,2,21.1,96.2
100,7,Manchester United,22,94.4,FirstPeriodOfExtraTime,Pass,Successful,23,9.2,74.4
100,9,Manchester United,9,72,FirstPeriodOfExtraTime,Pass,Successful,2,3.1,59.7
100,10,Manchester United,3.1,59.7,FirstPeriodOfExtraTime,Pass,Unsuccessful,1,36.1,72.7
100,12,Villarreal,63.6,26.8,FirstPeriodOfExtraTime,Aerial,Successful,25,,
100,12,Manchester United,36.4,73.2,FirstPeriodOfExtraTime,Aerial,Unsuccessful,18,,
100,12,Villarreal,62.5,25.2,FirstPeriodOfExtraTime,Pass,Successful,25,70.6,31.5
100,14,Villarreal,71.6,31.5,FirstPeriodOfExtraTime,BallRecovery,Successful,5,,
100,14,Villarreal,72.1,32.2,FirstPeriodOfExtraTime,Pass,Successful,5,70.9,57.3
100,18,Villarreal,73.7,73.8,FirstPeriodOfExtraTime,Pass,Successful,23,76.1,89.3
100,22,Villarreal,73.2,91.8,FirstPeriodOfExtraTime,Pass,Successful,18,53.9,89.4
100,28,Villarreal,55.8,83.3,FirstPeriodOfExtraTime,Pass,Successful,4,82.1,75.7
100,33,Villarreal,84.6,88.4,FirstPeriodOfExtraTime,Foul,Successful,19,,
100,33,Manchester United,15.4,11.6,FirstPeriodOfExtraTime,Foul,Unsuccessful,3,,
101,28,Villarreal,80.1,89.6,FirstPeriodOfExtraTime,Pass,Unsuccessful,5,97.4,42.1
101,29,Manchester United,2.4,57.3,FirstPeriodOfExtraTime,Clearance,Successful,1,0,64.2
101,32,Villarreal,97.6,41.4,FirstPeriodOfExtraTime,CornerAwarded,Successful,5,,
101,32,Manchester United,2.4,58.6,FirstPeriodOfExtraTime,CornerAwarded,Unsuccessful,1,,
102,11,Villarreal,99.5,0.5,FirstPeriodOfExtraTime,Pass,Unsuccessful,5,92.1,46.4
102,12,Manchester United,8.4,51.3,FirstPeriodOfExtraTime,Aerial,Successful,23,,
102,12,Villarreal,91.6,48.7,FirstPeriodOfExtraTime,Aerial,Unsuccessful,3,,
102,12,Manchester United,9.3,53.4,FirstPeriodOfExtraTime,Clearance,Successful,23,20.8,57.6
102,15,Manchester United,19.4,65.8,FirstPeriodOfExtraTime,Clearance,Successful,17,21.2,67
102,15,Villarreal,75.6,38.2,FirstPeriodOfExtraTime,BallTouch,Successful,23,,
102,16,Manchester United,25.5,60.9,FirstPeriodOfExtraTime,BallRecovery,Successful,23,,
102,16,Manchester United,25.5,60.9,FirstPeriodOfExtraTime,Pass,Successful,23,38.1,73
102,18,Manchester United,38.1,73,FirstPeriodOfExtraTime,Pass,Unsuccessful,18,63,34.8
102,21,Villarreal,39.9,67.5,FirstPeriodOfExtraTime,Pass,Successful,25,46.2,85.6
102,23,Villarreal,46.2,85.6,FirstPeriodOfExtraTime,BallTouch,Unsuccessful,4,,
102,25,Manchester United,56.3,16.1,FirstPeriodOfExtraTime,Pass,Successful,29,57.1,25.6
102,27,Manchester United,57.4,25.4,FirstPeriodOfExtraTime,Dispossessed,Successful,7,,
102,28,Villarreal,42.6,74.6,FirstPeriodOfExtraTime,Tackle,Successful,4,,
102,29,Villarreal,46.8,72,FirstPeriodOfExtraTime,BallRecovery,Successful,23,,
102,29,Villarreal,46.8,72,FirstPeriodOfExtraTime,Pass,Successful,23,49.4,63.9
102,31,Villarreal,53,66.2,FirstPeriodOfExtraTime,Dispossessed,Successful,7,,
102,31,Manchester United,47,33.8,FirstPeriodOfExtraTime,Tackle,Successful,7,,
102,35,Manchester United,23.1,42.5,FirstPeriodOfExtraTime,BallRecovery,Successful,1,,
102,35,Manchester United,23.1,42.5,FirstPeriodOfExtraTime,Pass,Successful,1,40.4,86.3
102,43,Manchester United,61.1,93.5,FirstPeriodOfExtraTime,Pass,Successful,23,51.6,87.1
102,47,Manchester United,48.4,84.5,FirstPeriodOfExtraTime,Pass,Successful,18,40.5,59.6
102,50,Manchester United,44.3,51.8,FirstPeriodOfExtraTime,Pass,Successful,17,51.1,7.3
102,53,Manchester United,51.1,7.3,FirstPeriodOfExtraTime,Pass,Successful,29,72.1,18.3
102,54,Manchester United,72.9,18.6,FirstPeriodOfExtraTime,BallTouch,Unsuccessful,39,,
102,59,Villarreal,3.5,86.2,FirstPeriodOfExtraTime,BallRecovery,Successful,25,,
103,2,Villarreal,10,88.4,FirstPeriodOfExtraTime,Foul,Successful,25,,
103,2,Manchester United,90,11.6,FirstPeriodOfExtraTime,Foul,Unsuccessful,39,,
103,38,Villarreal,14.9,85.4,FirstPeriodOfExtraTime,Pass,Successful,13,78.7,74.5
103,43,Villarreal,78.7,74.5,FirstPeriodOfExtraTime,Pass,Successful,17,81.1,77
103,44,Villarreal,81,75.2,FirstPeriodOfExtraTime,TakeOn,Unsuccessful,7,,
103,45,Manchester United,19,24.8,FirstPeriodOfExtraTime,Tackle,Unsuccessful,29,,
103,46,Villarreal,90.2,81,FirstPeriodOfExtraTime,Pass,Unsuccessful,7,91.5,76.9
103,46,Manchester United,7.8,23.1,FirstPeriodOfExtraTime,BallTouch,Successful,29,,
103,47,Manchester United,5.2,48.1,FirstPeriodOfExtraTime,KeeperPickup,Successful,1,,
103,57,Manchester United,14.8,48.9,FirstPeriodOfExtraTime,Pass,Successful,1,15.8,64.7
104,0,Manchester United,18.9,64.9,FirstPeriodOfExtraTime,Pass,Successful,2,15.2,35.7
104,4,Manchester United,19,40.1,FirstPeriodOfExtraTime,Pass,Successful,3,25.2,72.6
104,10,Manchester United,29.8,73.2,FirstPeriodOfExtraTime,Pass,Successful,2,25.7,44.9
104,13,Manchester United,25.6,44.9,FirstPeriodOfExtraTime,Pass,Successful,3,31.4,15
104,20,Manchester United,37.6,16.1,FirstPeriodOfExtraTime,Pass,Successful,39,38.8,56.7
104,23,Manchester United,38.8,56.7,FirstPeriodOfExtraTime,Pass,Successful,3,44.5,74.8
104,27,Manchester United,56.2,78.7,FirstPeriodOfExtraTime,Pass,Successful,2,63.9,97.5
104,31,Manchester United,66,83.8,FirstPeriodOfExtraTime,Pass,Successful,23,53,77.9
104,34,Manchester United,46.3,70,FirstPeriodOfExtraTime,Pass,Successful,2,51.5,54.9
104,39,Manchester United,53.2,44.5,FirstPeriodOfExtraTime,Pass,Successful,17,40.1,41.3
104,40,Manchester United,40.1,41.3,FirstPeriodOfExtraTime,Pass,Successful,3,55.7,18.5
104,45,Manchester United,70.4,16.5,FirstPeriodOfExtraTime,Pass,Successful,39,73.4,20
104,46,Manchester United,73.4,20,FirstPeriodOfExtraTime,Pass,Successful,10,73.9,8
104,47,Manchester United,73.9,8,FirstPeriodOfExtraTime,Pass,Successful,39,76.7,2.3
104,48,Manchester United,76.7,2.3,FirstPeriodOfExtraTime,Pass,Successful,29,70.1,4.7
104,51,Manchester United,68.7,7,FirstPeriodOfExtraTime,Pass,Successful,10,47,35.8
104,53,Manchester United,47,35.8,FirstPeriodOfExtraTime,Pass,Successful,3,54.6,65.2
104,58,Manchester United,65.8,73.6,FirstPeriodOfExtraTime,Pass,Successful,2,74.3,96
105,,Manchester United,94,26.7,FirstPeriodOfExtraTime,OffsideGiven,Unsuccessful,10,,
105,2,Manchester United,75.5,90.6,FirstPeriodOfExtraTime,Pass,Successful,23,74.6,70.6
105,4,Manchester United,72.6,65.8,FirstPeriodOfExtraTime,OffsidePass,Successful,6,94,26.7
105,4,Villarreal,14.5,54.4,FirstPeriodOfExtraTime,OffsideProvoked,Successful,4,,
105,43,Villarreal,19.5,64.8,FirstPeriodOfExtraTime,Pass,Unsuccessful,13,67.1,98.1
105,46,Villarreal,65.6,97.2,FirstPeriodOfExtraTime,Aerial,Successful,7,,
105,46,Manchester United,34.4,2.8,FirstPeriodOfExtraTime,Aerial,Unsuccessful,39,,
105,46,Villarreal,65.9,97.5,FirstPeriodOfExtraTime,BallTouch,Successful,7,,
105,55,Manchester United,35.9,0,FirstPeriodOfExtraTime,Pass,Successful,29,24.4,21.6
106,0,Manchester United,26.3,31.8,FirstPeriodOfExtraTime,Pass,Successful,3,31.6,62.6
106,2,Villarreal,0,0,FirstPeriodOfExtraTime,End,Successful,,,
106,2,Manchester United,0,0,FirstPeriodOfExtraTime,End,Successful,,,
105,0,Villarreal,0,0,SecondPeriodOfExtraTime,Start,Successful,,,
105,0,Manchester United,0,0,SecondPeriodOfExtraTime,Start,Successful,,,
105,0,Villarreal,49.7,50.1,SecondPeriodOfExtraTime,Pass,Successful,17,48.1,50
105,1,Villarreal,48.1,50,SecondPeriodOfExtraTime,Pass,Successful,7,39.2,60.5
105,3,Villarreal,39.2,60.5,SecondPeriodOfExtraTime,Pass,Successful,5,30.4,75.9
105,6,Villarreal,30,75.1,SecondPeriodOfExtraTime,Pass,Successful,4,17.8,46.4
105,9,Villarreal,17.8,46.4,SecondPeriodOfExtraTime,Pass,Successful,13,21.6,8.2
105,12,Villarreal,21.6,8.2,SecondPeriodOfExtraTime,Pass,Successful,3,56.6,10.6
105,16,Villarreal,56.6,10.6,SecondPeriodOfExtraTime,BallTouch,Successful,7,,
105,16,Manchester United,36.7,76.6,SecondPeriodOfExtraTime,BallTouch,Successful,2,,
105,18,Villarreal,62.1,26.2,SecondPeriodOfExtraTime,Foul,Successful,7,,
105,18,Manchester United,37.9,73.8,SecondPeriodOfExtraTime,Foul,Unsuccessful,2,,
105,53,Villarreal,68.7,26.7,SecondPeriodOfExtraTime,Pass,Unsuccessful,5,85.1,61.8
105,55,Manchester United,14.2,39.2,SecondPeriodOfExtraTime,Foul,Successful,2,,
105,55,Villarreal,85.8,60.8,SecondPeriodOfExtraTime,Foul,Unsuccessful,3,,
106,8,Manchester United,13.6,40.1,SecondPeriodOfExtraTime,Pass,Successful,1,23.8,75.6
106,11,Manchester United,23.8,75.6,SecondPeriodOfExtraTime,Pass,Successful,17,33.6,93.9
106,14,Manchester United,34.8,94.8,SecondPeriodOfExtraTime,Pass,Successful,23,27.2,84.1
106,16,Manchester United,27.2,84.1,SecondPeriodOfExtraTime,Pass,Successful,17,24.3,56.7
106,19,Manchester United,24.5,54.8,SecondPeriodOfExtraTime,Pass,Successful,2,28.6,24.3
106,22,Manchester United,30.6,24.9,SecondPeriodOfExtraTime,Pass,Successful,3,29.4,39.7
106,28,Manchester United,31.8,47.5,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,74.1,49.3
106,31,Villarreal,0,0,SecondPeriodOfExtraTime,KeeperSweeper,Successful,13,,
106,31,Villarreal,22.4,45.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,13,55.6,92.7
106,35,Manchester United,36.6,18,SecondPeriodOfExtraTime,Pass,Unsuccessful,3,66.8,0
106,41,Villarreal,26,100,SecondPeriodOfExtraTime,Pass,Successful,18,19.2,91.2
106,48,Villarreal,14.1,96.5,SecondPeriodOfExtraTime,Pass,Successful,4,21.5,98.4
106,51,Villarreal,31.7,97.4,SecondPeriodOfExtraTime,TakeOn,Successful,18,,
106,51,Manchester United,68.3,2.6,SecondPeriodOfExtraTime,Challenge,Unsuccessful,18,,
106,53,Villarreal,38.3,95.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,18,78.1,73.6
106,56,Manchester United,0,0,SecondPeriodOfExtraTime,KeeperSweeper,Successful,1,,
106,56,Manchester United,22.6,25,SecondPeriodOfExtraTime,BallRecovery,Successful,1,,
106,56,Manchester United,23.7,23.9,SecondPeriodOfExtraTime,Pass,Unsuccessful,1,41.3,0
107,5,Villarreal,48.4,100,SecondPeriodOfExtraTime,Pass,Successful,18,29.7,91.4
107,9,Villarreal,29.4,85.3,SecondPeriodOfExtraTime,Pass,Successful,4,32.9,31.8
107,12,Villarreal,35.4,29.1,SecondPeriodOfExtraTime,Pass,Successful,3,53.7,2.9
107,15,Villarreal,54.4,2.5,SecondPeriodOfExtraTime,Pass,Successful,2,51.9,11.6
107,16,Villarreal,51.9,11.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,25,61.7,14.1
107,17,Manchester United,29.2,80.2,SecondPeriodOfExtraTime,Interception,Successful,17,,
107,18,Villarreal,59.5,5.9,SecondPeriodOfExtraTime,Pass,Unsuccessful,25,59.4,19.8
107,19,Manchester United,38.3,74.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,17,39.2,73
107,19,Villarreal,57.6,19.2,SecondPeriodOfExtraTime,BlockedPass,Successful,19,,
107,20,Villarreal,63.1,23.3,SecondPeriodOfExtraTime,Foul,Successful,19,,
107,20,Manchester United,36.9,76.7,SecondPeriodOfExtraTime,Foul,Unsuccessful,17,,
107,56,Villarreal,67.1,25.5,SecondPeriodOfExtraTime,Pass,Unsuccessful,5,93.4,57
107,59,Manchester United,7.1,47.2,SecondPeriodOfExtraTime,KeeperPickup,Successful,1,,
108,5,Manchester United,13.6,53.6,SecondPeriodOfExtraTime,Pass,Successful,1,24.9,83.8
108,12,Manchester United,31.5,90.2,SecondPeriodOfExtraTime,Pass,Successful,23,34.9,81.7
108,13,Manchester United,34.9,81.7,SecondPeriodOfExtraTime,Pass,Successful,6,27.8,81.4
108,15,Manchester United,28,75,SecondPeriodOfExtraTime,Pass,Successful,17,23.7,32.4
108,18,Manchester United,24.5,29.1,SecondPeriodOfExtraTime,Pass,Successful,3,39.4,5.5
108,21,Manchester United,39.4,5.6,SecondPeriodOfExtraTime,Pass,Successful,29,20.8,26.7
108,26,Manchester United,23,27.7,SecondPeriodOfExtraTime,Pass,Successful,3,33.2,18
108,30,Manchester United,39.1,16.8,SecondPeriodOfExtraTime,Pass,Unsuccessful,39,89.9,51.3
108,35,Villarreal,10,49.4,SecondPeriodOfExtraTime,KeeperPickup,Successful,13,,
108,50,Villarreal,9.9,47.3,SecondPeriodOfExtraTime,Pass,Successful,13,36.7,75.9
109,1,Villarreal,36.6,75.9,SecondPeriodOfExtraTime,BallTouch,Successful,4,,
110,12,Manchester United,43.9,0,SecondPeriodOfExtraTime,Pass,Successful,29,52.7,7.9
110,13,Manchester United,53.7,6.4,SecondPeriodOfExtraTime,BallTouch,Successful,39,,
110,18,Villarreal,2.9,76.3,SecondPeriodOfExtraTime,BallRecovery,Successful,13,,
110,26,Villarreal,12.1,62.4,SecondPeriodOfExtraTime,Pass,Successful,13,25,74.4
110,32,Villarreal,37.8,70.8,SecondPeriodOfExtraTime,Pass,Unsuccessful,4,71.7,43.4
110,34,Manchester United,27.2,56.6,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,36,54.2
110,36,Villarreal,61.1,42.2,SecondPeriodOfExtraTime,Pass,Unsuccessful,19,54,56.6
110,37,Manchester United,44.5,45.8,SecondPeriodOfExtraTime,BallRecovery,Successful,39,,
110,37,Manchester United,44.5,45.8,SecondPeriodOfExtraTime,Pass,Successful,39,54.4,41.5
110,43,Manchester United,69.2,46,SecondPeriodOfExtraTime,Pass,Successful,6,74.5,69.1
110,46,Manchester United,70.5,71.8,SecondPeriodOfExtraTime,Pass,Successful,7,69,90.8
110,50,Manchester United,70.1,95.6,SecondPeriodOfExtraTime,Pass,Successful,23,59.4,79.6
110,52,Manchester United,60.6,80.6,SecondPeriodOfExtraTime,Pass,Successful,17,53.8,47.5
110,56,Manchester United,54.2,56.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,3,63.1,76.7
110,57,Villarreal,40.7,13.5,SecondPeriodOfExtraTime,BallRecovery,Successful,19,,
110,59,Villarreal,42,13.1,SecondPeriodOfExtraTime,Pass,Successful,19,46.1,4.6
111,0,Villarreal,46.1,4.6,SecondPeriodOfExtraTime,Pass,Successful,2,54.1,2.6
111,3,Villarreal,54.7,4.9,SecondPeriodOfExtraTime,Pass,Successful,7,73.2,68.7
111,6,Villarreal,73.2,68.7,SecondPeriodOfExtraTime,Pass,Successful,17,76.2,77.5
111,9,Villarreal,76.2,77.5,SecondPeriodOfExtraTime,Pass,Successful,18,80.8,64
111,10,Villarreal,85,64.3,SecondPeriodOfExtraTime,BallTouch,Unsuccessful,17,,
111,11,Manchester United,11.9,34.3,SecondPeriodOfExtraTime,BallRecovery,Successful,39,,
111,12,Manchester United,11.9,34.3,SecondPeriodOfExtraTime,Pass,Successful,39,13.8,20.9
111,14,Manchester United,13.8,20.9,SecondPeriodOfExtraTime,Pass,Successful,18,2.1,17.3
111,17,Manchester United,2.1,17.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,29,37.8,45.7
111,21,Villarreal,59.1,59.9,SecondPeriodOfExtraTime,Pass,Successful,25,65.2,54.9
111,22,Villarreal,65.4,55.1,SecondPeriodOfExtraTime,BallRecovery,Successful,2,,
111,22,Villarreal,65.4,55.1,SecondPeriodOfExtraTime,Pass,Successful,2,56.2,89.1
111,28,Villarreal,51.8,75.6,SecondPeriodOfExtraTime,Pass,Successful,5,47,64.9
111,31,Villarreal,46.7,58.5,SecondPeriodOfExtraTime,Pass,Successful,25,44.6,33.4
111,34,Villarreal,44.6,33.4,SecondPeriodOfExtraTime,Pass,Successful,3,42.8,72
111,36,Villarreal,43.3,72.1,SecondPeriodOfExtraTime,Pass,Successful,4,47.5,77.2
111,42,Villarreal,53.6,64.5,SecondPeriodOfExtraTime,Pass,Successful,5,52.9,31.9
111,45,Villarreal,59.3,22.1,SecondPeriodOfExtraTime,Pass,Successful,3,72.4,2.9
111,48,Villarreal,72.1,2.6,SecondPeriodOfExtraTime,Pass,Successful,7,59.6,6.5
111,49,Villarreal,56.7,6.4,SecondPeriodOfExtraTime,Pass,Successful,2,44.4,23
111,52,Villarreal,44.4,23,SecondPeriodOfExtraTime,Pass,Successful,3,19.4,39.2
111,55,Villarreal,19.4,39.2,SecondPeriodOfExtraTime,Pass,Successful,13,29.2,86.9
111,59,Villarreal,29.2,86.9,SecondPeriodOfExtraTime,Pass,Successful,4,34.8,97.8
112,1,Villarreal,34.8,97.8,SecondPeriodOfExtraTime,Pass,Successful,18,66.1,92.7
112,8,Villarreal,76.4,88.9,SecondPeriodOfExtraTime,BallTouch,Successful,23,,
112,11,Villarreal,85.3,85.9,SecondPeriodOfExtraTime,Pass,Successful,18,79.1,59.6
112,14,Villarreal,78.6,49,SecondPeriodOfExtraTime,Pass,Unsuccessful,19,79.2,45.7
112,14,Manchester United,21.9,53,SecondPeriodOfExtraTime,BlockedPass,Successful,10,,
112,15,Manchester United,18,37,SecondPeriodOfExtraTime,BallRecovery,Successful,39,,
112,16,Manchester United,21.6,38,SecondPeriodOfExtraTime,Pass,Successful,39,22.5,56.7
112,17,Manchester United,22.5,56.7,SecondPeriodOfExtraTime,Pass,Successful,17,10.9,51.8
112,20,Manchester United,10.9,51.8,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,17,35.5
112,20,Villarreal,85.1,68.1,SecondPeriodOfExtraTime,BallRecovery,Successful,17,,
112,24,Villarreal,91,70.8,SecondPeriodOfExtraTime,Pass,Successful,17,87.2,40.1
112,26,Villarreal,87.2,40.1,SecondPeriodOfExtraTime,Pass,Successful,19,89.2,43.6
112,27,Villarreal,89.2,43.6,SecondPeriodOfExtraTime,SavedShot,Successful,7,,
112,27,Manchester United,10.8,55.9,SecondPeriodOfExtraTime,Save,Successful,17,,
112,30,Villarreal,85.7,23.4,SecondPeriodOfExtraTime,Pass,Successful,19,78.1,32.4
112,32,Villarreal,78.1,32.8,SecondPeriodOfExtraTime,Pass,Successful,25,92.4,29.5
112,34,Villarreal,92.4,29.5,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,89.4,24.4
112,36,Manchester United,8.8,76,SecondPeriodOfExtraTime,BallRecovery,Successful,23,,
112,49,Manchester United,0,0,SecondPeriodOfExtraTime,Card,Successful,7,,
115,4,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOff,Successful,6,,
115,4,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOn,Successful,21,,
115,25,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOff,Successful,3,,
115,25,Manchester United,0,0,SecondPeriodOfExtraTime,SubstitutionOn,Successful,38,,
115,56,Manchester United,12.5,61.4,SecondPeriodOfExtraTime,Pass,Unsuccessful,1,68.1,83.8
115,59,Villarreal,32.8,13.8,SecondPeriodOfExtraTime,Aerial,Successful,2,,
115,59,Manchester United,67.2,86.2,SecondPeriodOfExtraTime,Aerial,Unsuccessful,10,,
116,0,Villarreal,34.6,7.3,SecondPeriodOfExtraTime,Pass,Unsuccessful,2,40.6,24.8
116,2,Manchester United,61.3,72.6,SecondPeriodOfExtraTime,Pass,Successful,18,64.8,96.2
116,5,Manchester United,64.8,96.2,SecondPeriodOfExtraTime,Pass,Unsuccessful,23,68.6,95.7
116,5,Villarreal,28.3,2.2,SecondPeriodOfExtraTime,BlockedPass,Successful,2,,
116,11,Manchester United,58.9,100,SecondPeriodOfExtraTime,Pass,Successful,17,43.3,89.9
116,12,Manchester United,43.3,89.9,SecondPeriodOfExtraTime,Pass,Successful,2,55.3,97.2
116,15,Manchester United,55.3,97.2,SecondPeriodOfExtraTime,Pass,Unsuccessful,17,62.4,100
116,37,Villarreal,41.7,0,SecondPeriodOfExtraTime,Pass,Successful,2,53.7,3.5
116,38,Villarreal,53.7,3.5,SecondPeriodOfExtraTime,Pass,Unsuccessful,7,64.6,15.3
116,41,Manchester United,30.8,80.6,SecondPeriodOfExtraTime,BallRecovery,Successful,2,,
116,41,Manchester United,30.8,80.6,SecondPeriodOfExtraTime,Pass,Successful,2,25.1,71.1
116,42,Manchester United,25.1,71.1,SecondPeriodOfExtraTime,Pass,Successful,38,28.1,82.4
116,44,Manchester United,28.1,82.4,SecondPeriodOfExtraTime,Pass,Successful,2,33.2,94.7
